time;Si (?mol/L);Al (?mol/L)
38.66666667;366.2843985;347.8681567
38.68333333;366.4528725;347.9538385
38.7;366.6213465;348.0780232
38.71666667;366.8476895;348.1802063
38.73333333;366.8033232;348.2163843
38.75;366.7403211;348.2470618
38.76666667;366.7165523;348.1264777
38.78333333;366.672186;348.025145
38.8;366.7445386;348.2263358
38.81666667;366.835527;348.3917737
38.83333333;366.8882629;348.6397181
38.85;366.9606155;348.8464093
38.86666667;367.1290895;348.9898455
38.88333333;367.3367967;349.1085299
38.9;367.427785;349.1199559
38.91666667;367.5393708;349.131382
38.93333333;367.5921068;349.1538089
38.95;367.6448428;349.1734856
38.96666667;367.7358311;349.305921
38.98333333;367.8474169;349.4163547
39;367.9972551;349.2682685
39.01666667;368.1657291;349.1476843
39.03333333;368.3155673;349.3076219
39.05;368.4850221;349.4428075
39.06666667;368.5956271;349.3194731
39.08333333;368.7454652;349.2181404
39.1;368.7795654;349.3533261
39.11666667;368.8126848;349.46651
39.13333333;368.8664016;349.5384408
39.15;368.9191375;349.6021209
39.16666667;368.9914901;349.7923107
39.18333333;369.0638427;349.9494981
39.2;369.0783262;350.1699403
39.21666667;369.0928098;350.3546298
39.23333333;369.2230314;350.5255682
39.25;369.3924862;350.6690044
39.26666667;369.4658196;350.7656871
39.28333333;369.5381722;350.8486187
39.3;369.4938059;350.9700533
39.31666667;369.4308038;351.0722363
39.33333333;369.4060542;351.1716692
39.35;369.3616879;351.2546008
39.36666667;369.4350213;351.2825281
39.38333333;369.5269905;351.3077052
39.4;369.6189597;351.3218815
39.41666667;369.7305455;351.3333076
39.43333333;369.802898;351.2759783
39.45;369.8948672;351.2296499
39.46666667;369.8308843;351.5711015
39.48333333;369.7678823;351.8575488
39.5;369.7048802;352.0779911
39.51666667;369.6212807;352.2626805
39.53333333;369.6357643;352.3868653
39.55;369.6698644;352.4890484
39.56666667;369.7029838;352.5004744
39.58333333;369.737084;352.5119005
39.6;369.7898199;352.5178261
39.61666667;369.8631533;352.5237518
39.63333333;369.8962727;352.5681804
39.65;369.9303728;352.6043583
39.66666667;369.8281376;352.5607801
39.68333333;369.6866691;352.5227024
39.7;369.623667;352.5148769
39.71666667;369.5410483;352.5070515
39.73333333;369.5359153;352.5569805
39.75;369.5111656;352.5986589
39.76666667;369.5835182;352.687091
39.78333333;369.6754874;352.7645221
39.8;369.6899709;352.8062005
39.81666667;369.7044545;352.8396283
39.83333333;369.6404716;352.8428037
39.85;369.5382363;352.8459791
39.86666667;369.5134867;352.9426618
39.88333333;369.4701012;353.0228431
39.9;369.4649682;353.1882811
39.91666667;369.4402185;353.326217
39.93333333;369.4350854;353.4256498
39.95;369.4103358;353.5113316
39.96666667;369.4826884;353.6355164
39.98333333;369.5560218;353.7404497
40;369.5891411;353.5648613
40.01666667;369.6232413;353.416775
40.03333333;369.5984916;353.5382096
40.05;369.5541253;353.6403927
40.06666667;369.5882255;353.8580847
40.08333333;369.6409615;354.0400239
40.1;369.7339115;353.9496921
40.11666667;369.8454973;353.8786118
40.13333333;369.9953355;353.7827795
40.15;370.1657711;353.7061988
40.16666667;370.2773569;353.9073895
40.18333333;370.4085593;354.0783279
40.2;370.4426595;354.2822689
40.21666667;370.4757789;354.4532073
40.23333333;370.509879;354.5306384
40.25;370.5635958;354.5970688
40.26666667;370.5967152;354.7735076
40.28333333;370.650432;354.9196941
40.3;370.7620178;355.0411286
40.31666667;370.9128368;355.1460619
40.33333333;371.102889;355.2179927
40.35;371.3517911;355.2816728
40.36666667;371.4829935;355.114335
40.38333333;371.6534292;354.9744993
40.4;371.6679127;355.0079271
40.41666667;371.6627797;355.0386047
40.43333333;371.6772633;354.846515
40.45;371.6917468;354.6846776
40.46666667;371.7650802;354.6245981
40.48333333;371.8374328;354.5755195
40.5;371.9303828;354.6557009
40.51666667;372.0429494;354.7248814
40.53333333;372.0770496;354.8243143
40.55;372.1111498;354.9072459
40.56666667;372.1442691;354.6684026
40.58333333;372.1979859;354.4708125
40.6;372.1143864;354.63075
40.61666667;371.9925345;354.7659356
40.63333333;371.9677849;354.7526098
40.65;371.9234186;354.7420341
40.66666667;371.9575188;354.7534602
40.68333333;372.0112356;354.7648862
40.7;372.1032047;354.8038144
40.71666667;372.2157714;354.834492
40.73333333;372.3087214;354.6451525
40.75;372.4016714;354.4888156
40.76666667;372.3376885;354.2362212
