time;Si (?mol/L);Al (?mol/L)
1.65;26.12185019;69.53933663
1.666666667;26.4733139;70.22326499
1.683333333;26.90470198;71.03887174
1.7;27.08676078;71.71731349
1.716666667;27.31746919;72.48902745
1.733333333;27.42655356;73.12906301
1.75;27.56083148;73.76361197
1.766666667;27.8158647;74.29391553
1.783333333;28.13605366;75.09854908
1.8;28.43191781;75.76876094
1.816666667;28.79293769;76.54047489
1.833333333;29.07316446;77.18325375
1.85;29.41854697;77.9385079
1.866666667;29.80562915;78.57031356
1.883333333;30.29001056;79.31733782
1.9;30.48249427;79.94091358
1.916666667;30.72275886;80.69342443
1.933333333;30.93174869;81.31974349
1.95;31.19720683;82.04482135
1.966666667;31.39750923;82.64645071
1.983333333;31.65514868;83.33312237
2;31.88846333;83.90731873
2.016666667;32.17998376;84.56381409
2.033333333;32.58530954;85.11057746
2.05;33.09835948;85.75609961
2.066666667;33.57144723;86.29463308
2.083333333;34.1678965;86.90174904
2.1;34.46897311;87.41010621
2.116666667;34.8360742;87.94315308
2.133333333;35.07199507;88.38841435
2.15;35.36525299;88.88854162
2.166666667;35.67588577;89.3063699
2.183333333;36.06036172;89.77357757
2.2;36.31365745;90.16397284
2.216666667;36.63210892;90.73542591
2.233333333;36.7533557;91.21360678
2.25;36.90674597;91.73842375
2.266666667;37.0775111;92.17819842
2.283333333;37.2977946;92.4670916
2.3;37.48506585;92.70934869
2.316666667;37.72185547;93.28903165
2.333333333;37.88393317;93.76995582
2.35;38.08857929;94.25087999
2.366666667;38.27585054;94.64950517
2.383333333;38.5135089;95.16609224
2.4;38.85194146;95.59763701
2.416666667;39.27377337;96.00997868
2.433333333;39.54531271;96.35373786
2.45;39.87592658;96.82368884
2.466666667;40.09794756;97.21682741
2.483333333;40.37035564;97.53315359
2.5;40.54198952;97.80010038
2.516666667;40.75619181;98.29748435
2.533333333;40.94520055;98.71256932
2.55;41.17590897;99.1139378
2.566666667;41.46569191;99.44946708
2.583333333;41.82323682;99.71367056
2.6;42.06350141;99.93123795
2.616666667;42.3541531;100.3957023
2.633333333;42.59441769;100.7833543
2.65;42.89375681;101.2039259
2.666666667;43.14357757;101.5586582
2.683333333;43.45160412;101.8365782
2.7;43.65885647;102.0678621
2.716666667;43.92518335;102.5954224
2.733333333;44.18369154;103.0324538
2.75;44.50127427;103.450282
2.766666667;44.65900826;103.7995278
2.783333333;44.84975448;104.1844365
2.8;45.09175656;104.5062493
2.816666667;45.40152059;104.8033724
2.833333333;45.601823;105.0483727
2.85;45.84382507;105.3756721
2.866666667;45.91642223;105.6508488
2.883333333;46.01508168;105.9781482
2.9;46.17281567;106.2505816
2.916666667;46.37311807;106.5586779
2.933333333;46.61598889;106.8146514
2.95;46.91880298;107.2297364
2.966666667;47.14516768;107.5762389
2.983333333;47.43147565;107.9117682
3;47.64046548;108.1924315
3.016666667;47.90157991;108.5115009
3.033333333;48.01761422;108.7757044
3.05;48.15884209;109.0728275
3.066666667;48.28356384;109.3178279
3.083333333;48.44216657;109.5491118
3.1;48.64420646;109.7447328
3.116666667;48.88794602;109.869028
3.133333333;49.16730405;109.9741201
3.15;49.50660535;110.2657565
3.166666667;49.80333824;110.5107569
3.183333333;50.17738927;110.8215965
3.2;50.34554818;111.0775701
3.216666667;50.55714424;111.3253138
3.233333333;50.69055342;111.531908
3.25;50.85089364;111.8674372
3.266666667;50.96692796;112.1481005
3.283333333;51.10989331;112.4891164
3.3;51.20073408;112.7697797
3.316666667;51.3089497;112.9736306
3.333333333;51.79767483;113.1418186
3.35;52.40715525;113.3456695
3.366666667;52.5761829;113.5166007
3.383333333;52.77996028;113.714965
3.4;52.85429492;113.883153
3.416666667;52.94600443;113.941609
3.433333333;53.02815777;113.9918351
3.45;53.13724214;114.1874561
3.466666667;53.2723888;114.3474142
3.483333333;53.44141645;114.4963991
3.5;53.63737514;114.617951
3.516666667;53.88545841;114.9013576
3.533333333;54.14222912;115.1381281
3.55;54.45981185;115.3419789
3.566666667;54.68183283;115.5101669
3.583333333;54.95684714;115.6042858
3.6;55.02249435;115.6846882
3.616666667;55.10638517;115.8638494
3.633333333;55.14597009;116.0155776
3.65;55.19424244;116.3648234
3.666666667;55.31201425;116.6537166
3.683333333;55.46540452;116.9563263
3.7;55.69698167;117.2095565
3.716666667;55.98155216;117.4490703
3.733333333;56.1523173;117.6474346
3.75;56.36651959;117.7442968
3.766666667;56.51209117;117.8246992
3.783333333;56.69154374;117.8749253
3.8;56.74937227;117.9196648
3.816666667;56.82370691;118.0412167
3.833333333;56.95972232;118.1435655
3.85;57.1313562;118.3364432
3.866666667;57.24130931;118.4991446
3.883333333;57.37819346;118.6536161
3.9;57.54982734;118.7833979
3.916666667;57.76489838;119.044858
3.933333333;57.95390712;119.2651687
3.95;58.19590919;119.3894639
3.966666667;58.29804362;119.4918127
3.983333333;58.42624034;119.7258399
4;58.51881859;119.9187176
4.016666667;58.62964045;120.1307984
4.033333333;58.74828099;120.3072163
4.05;58.89472132;120.4781476
4.066666667;59.09328624;120.6189026
4.083333333;59.34484448;120.7624009
4.1;59.47304121;120.8784661
4.116666667;59.62816896;121.0905469
4.133333333;59.78329672;121.2642215
4.15;59.98186164;121.3144476
4.166666667;60.04924634;121.3537005
4.183333333;60.13313716;121.5273751
4.2;60.21789672;121.6736167
4.216666667;60.32003115;121.762249
4.233333333;60.44909661;121.8344215
4.25;60.6129118;121.9751765
4.266666667;60.71504623;122.0939851
4.283333333;60.84411169;122.2731463
4.3;60.99055202;122.4221312
4.316666667;61.18129825;122.4531542
4.333333333;61.27561398;122.4759473
4.35;61.39512327;122.6029858
4.366666667;61.49812644;122.7053346
4.383333333;61.62719191;122.8433462
4.4;61.78318841;122.9594115
4.416666667;61.97480338;123.004151
4.433333333;62.07693781;123.0434039
4.45;62.19731584;123.2637146
4.466666667;62.37155594;123.4483624
4.483333333;62.59010195;123.6302669
4.5;62.83471026;123.7847384
4.516666667;63.13404938;124.0269955
4.533333333;63.21880894;124.2308464
4.55;63.32181211;124.4566437
4.566666667;63.41612785;124.6440348
4.583333333;63.53737462;124.7518701
4.6;63.57782829;124.8405024
4.616666667;63.62783812;124.8550656
4.633333333;63.77514719;124.8668855
4.65;63.95894347;124.9418013
4.666666667;64.11580872;125.0030006
4.683333333;64.31697986;125.1437556
4.7;64.46515768;125.2625642
4.716666667;64.64895396;125.2963305
4.733333333;64.74413844;125.3246102
4.75;64.86538522;125.4626219
4.766666667;64.97794456;125.5814305
4.783333333;65.10787877;125.6508597
4.8;65.23868172;125.7065724
4.816666667;65.39641571;125.8967068
4.833333333;65.57152456;126.0566649
4.85;65.79180805;126.0547683
4.866666667;65.88612379;126.0528717
4.883333333;65.99955188;126.1442473
4.9;66.06693658;126.2219064
4.916666667;66.15343363;126.4833666
4.933333333;66.15826882;126.700934
4.95;66.17266019;126.9047848
4.966666667;66.22267003;127.0702295
4.983333333;66.28136729;127.0847927
5;66.35830817;127.0938693
5.016666667;66.44480522;127.259314
5.033333333;66.53912096;127.3945824
5.05;66.65254904;127.4996745
5.066666667;66.79290817;127.5883068
5.083333333;66.95932959;127.6385329
5.1;67.03713921;127.6777858
5.116666667;67.13232369;127.7417284
5.133333333;67.16408992;127.7946978
5.15;67.19672489;127.8805868
5.166666667;67.26497834;127.9555026
5.183333333;67.35060664;128.0029854
5.2;67.54482784;128.0422383
5.216666667;67.78509243;128.0650314
5.233333333;67.95238259;128.0850812
5.25;68.1648474;127.9871691
5.266666667;68.30607527;127.9029735
5.283333333;68.4829216;128.0437285
5.3;68.57810609;128.1625371
5.316666667;68.70109035;128.2813457
5.333333333;68.74241275;128.3782079
5.35;68.80197877;128.5189629
5.366666667;68.84330117;128.6350282
5.383333333;68.89331101;128.7730399
5.4;69.03453888;128.8891052
5.416666667;69.21138521;129.0024272
5.433333333;69.34392565;129.0965461
5.45;69.51208456;129.218098
5.466666667;69.61682521;129.3177034
5.483333333;69.73980947;129.4502285
5.5;69.79937549;129.5580639
5.516666667;69.86849767;129.9155396
5.533333333;69.93675112;130.2126627
5.55;70.01456073;130.520759
5.566666667;70.06543931;130.7767326
5.583333333;70.12500533;131.0601391
5.6;70.17588391;131.2941663
5.616666667;70.23544992;131.5501399
5.633333333;70.35843418;131.764964
5.65;70.5187744;131.8151901
5.666666667;70.64175866;131.8571863
5.683333333;70.7925427;131.9787382
5.7;70.86166489;132.081087
5.716666667;70.94816194;132.1806925
5.733333333;71.0268403;132.2610949
5.75;71.12289353;132.2646849
5.766666667;71.27367757;132.2682749
5.783333333;71.46094882;132.1676195
5.8;71.61260161;132.0861672
5.816666667;71.79987286;131.9059561
5.833333333;71.86899505;131.7559213
5.85;71.95636084;131.6141164
5.866666667;71.99768325;131.4997445
5.883333333;72.04943057;131.544484
5.9;72.06382194;131.5837369
5.916666667;72.08690074;131.6531661
5.933333333;72.15602293;131.7088788
5.95;72.23470129;131.696009
5.966666667;72.34899812;131.6858825
5.983333333;72.49196347;131.7059323
6;72.5880167;131.7232389
6.016666667;72.70318227;131.7432887
6.033333333;72.77230446;131.7605952
6.05;72.86053899;131.6956027
6.066666667;72.88361779;131.6443267
6.083333333;72.91625277;131.7411889
6.1;73.01317474;131.8215913
6.116666667;73.12834031;131.822438
6.133333333;73.18877506;131.8205414
6.15;73.25789725;131.8625376
6.166666667;73.382619;131.8963039
6.183333333;73.53427179;131.9492733
6.2;73.63119375;131.9912695
6.216666667;73.74635933;132.0552121
6.233333333;73.84328129;132.1054382
6.25;73.96800304;132.1227447
6.266666667;74.01019419;132.1373079
6.283333333;74.06107277;132.0915185
6.3;74.09457649;132.0512157
6.316666667;74.12721146;132.1069284
6.333333333;74.28842042;132.1571545
6.35;74.48698534;132.1799476
6.366666667;74.61170709;132.1972541
6.383333333;74.76422862;132.3050895
6.4;74.85159441;132.3937218
6.416666667;74.96762873;132.53722
6.433333333;75.01937605;132.6587719
6.45;75.08849824;132.8873125
6.466666667;75.07595857;133.0747036
6.483333333;75.05386272;133.155106
6.5;75.15078469;133.2217919
6.516666667;75.26681901;133.4256428
6.533333333;75.35505354;133.5938308
6.55;75.46153169;133.7400724
6.566666667;75.54976622;133.8616243
6.583333333;75.66580054;133.8021184
6.6;75.71754786;133.7535857
6.616666667;75.78753879;133.9684098
6.633333333;75.85752972;134.147571
6.65;75.94576426;134.3239889
6.666666667;75.9697118;134.4702304
6.683333333;76.00234678;134.5917823
6.7;76.0540941;134.6941311
6.716666667;76.11452886;134.8486026
6.733333333;76.24011935;134.9756411
6.75;76.39350962;135.152059
6.766666667;76.51910011;135.2983006
6.783333333;76.67162164;135.4939216
6.8;76.82501191;135.656623
6.816666667;77.02531431;135.8632172
6.833333333;77.05794929;136.0341485
6.85;77.10014044;136.1995932
6.866666667;77.18924372;136.3403481
6.883333333;77.30614678;136.2945588
6.9;77.45953705;136.254256
6.916666667;77.65028327;136.340145
6.933333333;77.73851781;136.4095741
6.95;77.85542087;136.5722755
6.966666667;77.90716819;136.7048006
6.983333333;77.96847169;136.7495401
7;78.03846262;136.7860497
7.016666667;78.1275659;136.9377779
7.033333333;78.10547006;137.0675597
7.05;78.07381804;137.0601765
7.066666667;78.13512154;137.0527933
7.083333333;78.21466864;137.2676174
7.1;78.31245935;137.4467786
7.116666667;78.42936241;137.5079779
7.133333333;78.5931776;137.558204
7.15;78.79348001;137.6221466
7.166666667;78.88258328;137.6778593
7.183333333;78.99079891;137.815871
7.2;78.96783433;137.9319363
7.216666667;78.93618231;137.9684459
7.233333333;78.91408646;138.0022122
7.25;78.89112188;138.077128
7.266666667;78.97153772;138.1383273
7.283333333;79.06932844;138.2626225
7.3;79.20534384;138.3677146
7.316666667;79.37871521;138.530416
7.333333333;79.44001871;138.6656843
7.35;79.51956581;138.7927228
7.366666667;79.63733761;138.8978149
7.383333333;79.78204046;139.0632596
7.4;79.82510035;139.2040146
7.416666667;79.87771641;139.3722026
7.433333333;79.94770734;139.5129576
7.45;80.03767937;139.5522105
7.466666667;80.10853904;139.5832335
7.483333333;80.18808614;139.573107
7.5;80.25894582;139.5657238
7.516666667;80.34891784;139.6982489
7.533333333;80.41022134;139.8060843
7.55;80.49063719;139.8508238
7.566666667;80.60840899;139.8900767
7.583333333;80.7444244;139.9732224
7.6;80.72232855;140.0426516
7.616666667;80.69936397;140.1395138
7.633333333;80.87360407;140.2171729
7.65;81.09388757;140.2975753
7.666666667;81.2021032;140.3642612
7.683333333;81.33898735;140.3239584
7.7;81.4194032;140.2891422
7.716666667;81.51893139;140.2241497
7.733333333;81.60803467;140.1701304
7.75;81.71711904;140.3410617
7.766666667;81.75062276;140.4873033
7.783333333;81.79368265;140.6609779
7.8;81.78027424;140.8072195
7.816666667;81.76686583;140.7614301
7.833333333;81.83859425;140.7266139
7.85;81.91901009;140.8920586
7.866666667;81.99942594;141.0300703
7.883333333;82.09895414;141.1159592
7.9;82.20716977;141.1881317
7.916666667;82.34492266;141.1642887
7.933333333;82.41578234;141.1459324
7.95;82.49619818;141.1111162
7.966666667;82.53925808;141.0845299
7.983333333;82.60143032;141.1649323
8;82.72007086;141.2316182
8.016666667;82.85695502;141.2736144
8.033333333;82.92868343;141.3073807
8.05;83.00909928;141.4042428
8.066666667;83.042603;141.4846452
8.083333333;83.08653163;141.7433621
8.1;83.21385961;141.9554429
8.116666667;83.37072485;142.1455773
8.133333333;83.43202835;142.3027921
8.15;83.50375677;142.4078842
8.166666667;83.51901688;142.4965165
8.183333333;83.54296442;142.5659457
8.2;83.57733688;142.6244017
8.216666667;83.62039678;142.7377237
8.233333333;83.72948115;142.8318426
8.25;83.86723404;142.8875553
8.266666667;84.01454311;142.9377814
8.283333333;84.19920814;142.891992
8.3;84.29873634;142.8544325
8.316666667;84.41824563;142.9458081
8.333333333;84.48997404;143.0207239
8.35;84.57994606;143.0352871
8.366666667;84.59520618;143.047107
8.383333333;84.61046629;143.2372414
8.4;84.60661405;143.3971995
8.416666667;84.60276181;143.5379544
8.433333333;84.73095853;143.6540197
8.45;84.88782378;143.7618551
8.466666667;85.04468902;143.8504874
8.483333333;85.24933514;143.8568207
8.5;85.2454829;143.8658973
8.516666667;85.24163066;143.9655028
8.533333333;85.29424673;144.0513918
8.55;85.35728772;144.1537406
8.566666667;85.36299165;144.2396296
8.583333333;85.35913942;144.265166
8.6;85.46822379;144.2879591
8.616666667;85.59728925;144.3628749
8.633333333;85.71679854;144.4268175
8.65;85.86410761;144.4358941
8.666666667;85.95581712;144.4422274
8.683333333;86.07532641;144.5089133
8.7;86.18527952;144.5618827
8.716666667;86.32390116;144.6944078
8.733333333;86.40518575;144.8077298
8.75;86.49602652;144.7098177
8.766666667;86.47306193;144.6283654
8.783333333;86.44140991;144.6237255
8.8;86.53225068;144.6190856
8.816666667;86.65175997;144.7214344
8.833333333;86.74346948;144.8100667
8.85;86.85342259;144.9316186
8.866666667;86.91559483;145.0339674
8.883333333;86.99774817;145.1500327
8.9;87.05123298;145.2468949
8.916666667;87.11340522;145.2477416
8.933333333;87.09999681;145.245845
8.95;87.07703222;145.3015577
8.966666667;87.1018485;145.3462972
8.983333333;87.13622097;145.5007687
9;87.2183743;145.6278072
9.016666667;87.31877124;145.6725467
9.033333333;87.4295931;145.7090563
9.05;87.55865856;145.7510525
9.066666667;87.65992424;145.7848188
9.083333333;87.78030228;145.4921324
9.1;87.78600621;145.2488254
9.116666667;87.79171015;145.2743618
9.133333333;87.81565769;145.2944116
9.15;87.84047398;145.4488831
9.166666667;87.94173966;145.5786649
9.183333333;88.07167387;145.6316343
9.2;88.18249573;145.6736305
9.216666667;88.32198611;145.9076577
9.233333333;88.4032707;146.1005354
9.25;88.50453638;146.3373059
9.266666667;88.54846502;146.5356701
9.283333333;88.611506;146.6270457
9.3;88.60765377;146.7019615
9.316666667;88.60380153;146.7768773
9.333333333;88.66684251;146.8380766
9.35;88.74899585;147.0144945
9.366666667;88.86937388;147.1634794
9.383333333;89.01928918;147.1039735
9.4;89.12055486;147.0554408
9.416666667;89.25048907;147.1742494
9.433333333;89.29441771;147.2765982
9.45;89.34790252;147.4557594
9.466666667;89.36316263;147.6047443
9.483333333;89.38797891;147.6577137
9.5;89.40323902;147.7024532
9.516666667;89.41849914;147.6923267
9.533333333;89.49196504;147.6849435
9.55;89.58367455;147.8915377
9.566666667;89.74227728;148.0652123
9.583333333;89.93997345;148.1867642
9.6;90.00301444;148.2863697
9.616666667;90.07648034;148.3859752
9.633333333;90.12996515;148.4718642
9.65;90.20256231;148.5248336
9.666666667;90.26647204;148.5695731
9.683333333;90.33906919;148.6527188
9.7;90.37344166;148.722148
9.716666667;90.41823903;148.7065349
9.733333333;90.58726668;148.6936651
9.75;90.8040752;148.7027417
9.766666667;90.92532198;148.709075
9.783333333;91.08479345;148.8004506
9.8;91.28335837;148.8753664
9.816666667;91.52970416;148.9009028
9.833333333;91.50673957;148.9236959
9.85;91.47421881;148.9684354
9.866666667;91.4990351;149.004945
9.883333333;91.53340756;149.0771175
9.9;91.5008868;149.1383167
9.916666667;91.45880986;149.2159758
9.933333333;91.54096319;149.2826617
9.95;91.63354145;149.4398765
9.966666667;91.70700735;149.5696583
9.983333333;91.7995856;149.7186432
10;91.86349533;149.8429384
10.01666667;91.9465174;149.8300686
10.03333333;91.9131279;149.8226854
10.05;91.87105096;149.7165434
10.06666667;91.9149796;149.6268612
10.08333333;91.96933315;149.6770873
10.1;92.00370561;149.7190835
10.11666667;92.04850299;149.7226735
10.13333333;92.10285655;149.7235202
10.15;92.17632245;149.8615319
10.16666667;92.3071254;149.9748539
10.18333333;92.46746562;150.162245
10.2;92.52181917;150.3194598
10.21666667;92.59528507;150.4190653
10.23333333;92.58187666;150.502211
10.25;92.5675995;150.6182763
10.26666667;92.6610465;150.7151385
10.28333333;92.7727371;150.8257172
10.3;92.87574027;150.9198361
10.31666667;92.99698704;150.9974952
10.33333333;93.09999021;151.0641811
10.35;93.22210573;150.9882154
10.36666667;93.29557164;150.9232229
10.38333333;93.38814989;151.0145985
10.4;93.40427874;151.0922576
10.41666667;93.42909503;151.0821311
10.43333333;93.39657427;151.0747479
10.45;93.34407241;151.1935565
10.46666667;93.39842597;151.293162
10.48333333;93.47189187;151.1513571
10.5;93.55491395;151.0342419
10.51666667;93.65791712;151.1173876
10.53333333;93.73138302;151.1840735
10.55;93.82483001;151.3193419
10.56666667;93.88873974;151.4299206
10.58333333;93.97176182;151.3896178
10.6;93.98789067;151.3575449
10.61666667;94.01270696;151.4571504
10.63333333;94.06706051;151.5402961
10.65;94.14139516;151.524683
10.66666667;94.31216029;151.5145565
10.68333333;94.52201887;151.4797403
10.7;94.51816663;151.453154
10.71666667;94.50388948;151.5006368
10.73333333;94.55911177;151.5398897
10.75;94.63257767;151.6340086
10.76666667;94.6582627;151.7089244
10.78333333;94.69263517;152.019764
10.8;94.72787637;152.2784808
10.81666667;94.77267375;152.3835729
10.83333333;94.8270273;152.4694619
10.85;94.89180577;152.6870293
10.86666667;94.96527167;152.8689338
10.88333333;95.05871867;152.965796
10.9;95.11307222;153.0489417
10.91666667;95.17785069;153.0058956
10.93333333;95.23220425;152.9683361
10.95;95.30653889;153.1063478
10.96666667;95.321799;153.2196698
10.98333333;95.33705912;153.1930835
11;95.37230032;153.1719838
11.01666667;95.4170977;153.3456584
11.03333333;95.4523389;153.4919
11.05;95.49713628;153.5092065
11.06666667;95.50284022;153.5237697
11.08333333;95.5094129;153.6782412
11.1;95.57332263;153.808023
11.11666667;95.64765727;153.9323182
11.13333333;95.63424886;154.034667
11.15;95.6199717;154.1013529
11.16666667;95.70386252;154.1543223
11.18333333;95.80773444;154.1880886
11.2;95.94027487;154.2163683
11.21666667;96.11190875;154.2034985
11.23333333;96.25487411;154.1906287
11.25;96.42650798;154.2161651
11.26666667;96.39311848;154.2389582
11.28333333;96.36059772;154.0998966
11.3;96.32720821;153.988268
11.31666667;96.28426253;153.9287621
11.33333333;96.27085412;153.8802294
11.35;96.25657697;153.8179802
11.36666667;96.29181817;153.7667042
11.38333333;96.33748429;153.8992293
11.4;96.40139402;154.0070647
11.41666667;96.48528484;154.1807393
11.43333333;96.5014137;154.3269809
11.45;96.52709873;154.4787091
11.46666667;96.56233993;154.6084909
11.48333333;96.60713731;154.6724335
11.5;96.69102813;154.7254029
11.51666667;96.79490004;154.8003187
11.53333333;96.7910478;154.8642613
11.55;96.77763939;154.9693534
11.56666667;96.80332442;155.0579856
11.58333333;96.82814071;155.1877674
11.6;96.883363;155.2983461
11.61666667;96.94814147;155.4034382
11.63333333;97.02247612;155.4920705
11.65;97.11592311;155.5038904
11.66666667;97.23977612;155.512967
11.68333333;97.39229765;155.6290323
11.7;97.43796377;155.7258945
11.71666667;97.50274224;155.8309866
11.73333333;97.54753962;155.9196189
11.75;97.60276192;155.8930326
11.76666667;97.61802203;155.8746762
11.78333333;97.64370706;155.9084425
11.8;97.7380228;155.9367222
11.81666667;97.85145088;155.984205
11.83333333;97.85802356;156.0262012
11.85;97.8637275;156.0270479
11.86666667;97.92850597;156.0278946
11.88333333;98.00284062;155.9052928
11.9;98.06761909;155.8018941
11.91666667;98.15237865;155.8822965
11.93333333;98.17806368;155.9517257
11.95;98.20374871;156.0513312
11.96666667;98.23898991;156.1372202
11.98333333;98.28465604;156.2423123
12;98.33900959;156.3282013
12.01666667;98.40378806;156.3894006
12.03333333;98.46943527;156.44237
12.05;98.55332609;156.4267569
12.06666667;98.60854839;156.4166304
12.08333333;98.6741956;156.480573
12.1;98.70943681;156.5307991
12.11666667;98.75423419;156.6276613
12.13333333;98.79990031;156.710807
12.15;98.85512261;156.6156382
12.16666667;98.87125146;156.5369292
12.18333333;98.88651157;156.6255615
12.2;98.95129004;156.697734
12.21666667;99.03604961;156.7260137
12.23333333;99.0912719;156.7515501
12.25;99.16647529;156.8703587
12.26666667;99.22169759;156.9699642
12.28333333;99.29690098;156.9735542
12.3;99.35212327;156.9744009
12.31666667;99.41690174;157.0191404
12.33333333;99.47212404;157.0529067
12.35;99.53777125;157.0510101
12.36666667;99.60254973;157.0463702
12.38333333;99.67775311;157.121286
12.4;99.71299432;157.1852286
12.41666667;99.74823552;157.1997918
12.43333333;99.81388274;157.214355
12.45;99.8986423;157.3194471
12.46666667;99.96428951;157.4080794
12.48333333;100.0386242;157.526888
12.5;100.0451968;157.6237502
12.51666667;100.0509008;157.7672485
12.53333333;100.0765858;157.8888004
12.55;100.1022708;157.9637162
12.56666667;100.147937;158.0249155
12.58333333;100.2031593;157.8666508
12.6;100.2688065;157.7330758
12.61666667;100.3440099;157.6543668
12.63333333;100.3792511;157.5893743
12.65;100.4249172;157.5326117
12.66666667;100.441046;157.4868223
12.68333333;100.4571749;157.7126196
12.7;100.502841;157.9000107
12.71666667;100.5580633;158.0627121
12.73333333;100.6132856;158.1979805
12.75;100.688489;158.3113025
12.76666667;100.7341551;158.4054214
12.78333333;100.7798212;158.4803372
12.8;100.8350435;158.5442798
12.81666667;100.9006908;158.6548585
12.83333333;100.9368007;158.7489774
12.85;100.9815981;158.8376096
12.86666667;101.0472453;158.9125254
12.88333333;101.1224487;159.0642536
12.9;101.1681148;159.1885488
12.91666667;101.2242058;159.2963842
12.93333333;101.2898531;159.3850165
12.95;101.3650564;159.4517024
12.96666667;101.4307037;159.5101584
12.98333333;101.505907;159.5000319
13;101.5811104;159.4899054
13.01666667;101.6762949;159.5428748
13.03333333;101.732386;159.584871
13.05;101.7980332;159.7201394
13.06666667;101.8332744;159.8307181
13.08333333;101.8789405;159.7520091
13.1;101.9150504;159.6897599
13.11666667;101.9607166;159.7207829
13.13333333;102.0168076;159.7490626
13.15;102.0824548;159.8102619
13.16666667;102.1281209;159.8632313
13.18333333;102.1833432;159.891511
13.2;102.1994721;159.9143041
13.21666667;102.2251571;159.7917023
13.23333333;102.2213049;159.6910469
13.25;102.2174526;159.7110967
13.26666667;102.2839686;159.7256599
13.28333333;102.3687282;159.7511963
13.3;102.4448003;159.7712461
13.31666667;102.5399848;159.8543918
13.33333333;102.5960758;159.923821
13.35;102.6712792;160.0069667
13.36666667;102.7073892;160.0763959
13.38333333;102.7434991;160.2144076
13.4;102.779609;160.3277296
13.41666667;102.8252752;160.4026454
13.43333333;102.841404;160.466588
13.45;102.8670891;160.5689368
13.46666667;102.9136239;160.6520825
13.48333333;102.9792711;160.8422169
13.5;103.0153811;160.9994317
13.51666667;103.0506223;161.1676197
13.53333333;103.0867322;161.3083747
13.55;103.1332671;161.3311678
13.56666667;103.149396;161.3512176
13.58333333;103.1646561;161.4782561
13.6;103.200766;161.5833482
13.61666667;103.2473009;161.6719804
