time;Si (?mol/L);Al (?mol/L)
3.2;56.69322035;120.4583035
3.216666667;57.03647032;120.6986294
3.233333333;57.12372372;120.8472631
3.25;57.22997042;120.9714457
3.266666667;57.40310654;121.2637304
3.283333333;57.61340345;121.5040563
3.3;57.81461661;121.5579415
3.316666667;58.06372591;121.6026575
3.333333333;58.20878498;121.6932196
3.35;58.3819211;121.7654433
3.366666667;58.54597347;121.8743438
3.383333333;58.75709618;121.9618495
3.4;58.911239;122.1777241
3.416666667;59.10419421;122.3569219
3.433333333;59.31614271;122.49333
3.45;59.5850711;122.6083434
3.466666667;59.84574153;122.8150488
3.483333333;60.17247559;122.9881338
3.5;60.28945763;122.9839473
3.516666667;60.4345167;122.9828173
3.533333333;60.53250544;123.1742407
3.55;60.65939702;123.3351001
3.566666667;60.7854628;123.3737033
3.583333333;60.94125722;123.4092501
3.6;61.08714209;123.6587452
3.616666667;61.2619298;123.868507
3.633333333;61.39790512;124.0935509
3.65;61.56360909;124.2819179
3.666666667;61.74748054;124.4580593
3.683333333;61.97099018;124.606693
3.7;62.09788176;124.8989778
3.716666667;62.25367618;125.14236
3.733333333;62.40038684;125.4315884
3.75;62.57600035;125.6719142
3.766666667;62.68389863;125.9336349
3.783333333;62.82069975;126.152566
3.8;62.93850758;126.3225945
3.816666667;63.0761345;126.4681719
3.833333333;63.22284517;126.7237798
3.85;63.40836822;126.9396544
3.866666667;63.57407218;126.966032
3.883333333;63.78932386;126.9862968
3.9;63.95585362;127.281638
3.916666667;64.17027951;127.5250202
3.933333333;64.31781597;127.863151
3.95;64.49425527;128.1462665
3.966666667;64.65170128;128.3010131
3.983333333;64.84795967;128.428252
4;65.00457988;128.4546296
4.016666667;65.20083827;128.4779508
4.033333333;65.36819382;128.3973543
4.05;65.5842713;128.3320398
4.066666667;65.72272401;128.4959556
4.083333333;65.89007957;128.6354201
4.1;65.97981035;128.7748847
4.116666667;66.09844397;128.889898
4.133333333;66.22698714;129.0140805
4.15;66.39516849;129.1138118
4.166666667;66.5336212;129.3510813
4.183333333;66.70180255;129.5486175
4.2;66.83034572;129.5811079
4.216666667;66.98861752;129.6074855
4.233333333;67.18570171;129.7255552
4.25;67.43233362;129.8252865
4.266666667;67.58152167;129.8241565
4.283333333;67.7695221;129.8230265
4.3;67.93770345;129.8157836
4.316666667;68.14552298;129.8115972
4.333333333;68.18653183;129.944949
4.35;68.23827603;130.0538495
4.366666667;68.32800682;130.0924527
4.383333333;68.43838249;130.1218867
4.4;68.53884861;130.2796897
4.416666667;68.66821757;130.4130414
4.433333333;68.8768629;130.5708444
4.45;69.13423015;130.7011397
4.466666667;69.25368956;130.8558863
4.483333333;69.40370341;130.9861816
4.5;69.51407908;130.8077802
4.516666667;69.64427384;130.6568864
4.533333333;69.78437814;130.744392
4.55;69.95338529;130.8196721
4.566666667;70.14303731;131.1119568
4.583333333;70.38223707;131.3553391
4.6;70.43315547;131.5070293
4.616666667;70.49480921;131.6312118
4.633333333;70.63491351;131.7462251
4.65;70.80474645;131.8429
4.666666667;70.89612883;131.9823645
4.683333333;71.01641404;132.0973779
4.7;71.06815824;132.0687402
4.716666667;71.13972152;132.0431589
4.733333333;71.27074208;132.292654
4.75;71.43066547;132.4993595
4.766666667;71.54186694;132.4340449
4.783333333;71.68279704;132.3778997
4.8;71.86336531;132.4745746
4.816666667;72.09348131;132.5559674
4.833333333;72.21459232;132.582345
4.85;72.36543197;132.6056662
4.866666667;72.50718786;132.7543
4.883333333;72.6778466;132.8754261
4.9;72.72959079;133.1340904
4.916666667;72.79124453;133.3530214
4.933333333;72.87354316;133.3732862
4.95;72.97483508;133.3874382
4.966666667;73.06621746;133.4993952
4.983333333;73.18815426;133.5899572
5;73.37945788;133.7019142
5.016666667;73.62030922;133.7955326
5.033333333;73.73233648;133.766895
5.05;73.87409238;133.7413137
5.066666667;73.96630055;133.8502142
5.083333333;74.08823735;133.9407763
5.1;74.15980064;134.0802409
5.116666667;74.24209927;134.1983106
5.133333333;74.45404777;134.3010983
5.15;74.72627933;134.3855476
5.166666667;74.80857796;134.4761097
5.183333333;74.90078613;134.5483333
5.2;75.00290385;134.6266698
5.216666667;75.12484065;134.6927806
5.233333333;75.19722973;134.8658656
5.25;75.27952836;135.0083866
5.266666667;75.35191744;135.0194822
5.283333333;75.44412561;135.0305778
5.3;75.52725004;135.2067191
5.316666667;75.62936775;135.3522965
5.333333333;75.73148547;135.4367458
5.35;75.86415761;135.505913
5.366666667;76.06702237;135.5750803
5.383333333;76.32026064;135.6320219
5.4;76.43311369;135.8448402
5.416666667;76.56661163;136.024038
5.433333333;76.64891026;136.1726717
5.45;76.75185377;136.2968542
5.466666667;76.81433331;136.3996419
5.483333333;76.89745773;136.4871476
5.5;76.94011818;136.5685405
5.516666667;77.00259772;136.6346514
5.533333333;77.12536032;136.661029
5.55;77.28941269;136.6812938
5.566666667;77.45263926;136.8482659
5.583333333;77.65632981;136.9846741
5.6;77.74936378;137.0752362
5.616666667;77.86304263;137.1474598
5.633333333;77.94616705;137.2105143
5.65;78.04911056;137.2613431
5.666666667;78.10168055;137.2816079
5.683333333;78.17489543;137.2957599
5.7;78.28857428;137.3037991
5.716666667;78.42207222;137.3087819
5.733333333;78.53575107;137.2373546
5.75;78.66924901;137.1781529
5.766666667;78.82339184;137.2167561
5.783333333;79.01799864;137.2492465
5.8;79.1118584;137.4773468
5.816666667;79.22553725;137.6657138
5.833333333;79.2681977;137.8235168
5.85;79.32159349;137.9538121
5.866666667;79.39480836;138.096333
5.883333333;79.48866813;138.2144028
5.9;79.63290141;138.3630365
5.916666667;79.80768912;138.4841626
5.933333333;79.96265774;138.5105402
5.95;80.14735499;138.530805
5.966666667;80.36343247;138.5969159
5.983333333;80.62988347;138.6538575
6;80.61226085;138.6374455
6.016666667;80.5839029;138.6240899
6.033333333;80.59683471;138.7482724
6.05;80.61967607;138.8541165
6.066666667;80.70362629;138.8988325
6.083333333;80.79748605;138.9343793
6.1;80.89134581;139.0585619
6.116666667;81.01576;139.1613496
6.133333333;81.16081908;139.0990915
6.15;81.34716792;139.0460026
6.166666667;81.3493644;139.1854671
6.183333333;81.35156087;139.3004804
6.2;81.53790972;139.5132987
6.216666667;81.77463208;139.6924965
6.233333333;81.97089047;139.8533558
6.25;82.21917397;139.9867076
6.266666667;82.14952625;140.2025822
6.283333333;82.07079477;140.3787236
6.3;82.05234636;140.4845677
6.316666667;82.03472374;140.569017
6.333333333;82.40522496;140.6748611
6.35;82.85747992;140.7593104
6.366666667;82.83985731;140.7826316
6.383333333;82.81149935;140.79984
6.4;82.7831414;140.9698685
6.416666667;82.75560924;141.1123895
6.433333333;82.75780571;141.2335156
6.45;82.75009264;141.3301905
6.466666667;82.80348843;141.3963014
6.483333333;82.86761955;141.453243
6.5;83.15719282;141.5743691
6.516666667;83.51861029;141.6771568
6.533333333;83.51089722;141.7891137
6.55;83.50318415;141.8857886
6.566666667;83.51611596;141.9855199
6.583333333;83.52822198;142.0699692
6.6;83.61299799;142.3072387
6.616666667;83.71841889;142.5047749
6.633333333;83.8031949;142.7817776
6.65;83.91852534;143.0159907
6.666666667;84.06523601;143.305219
6.683333333;84.25241065;143.5455449
6.7;84.44041109;143.7430811
6.716666667;84.67961084;143.9069968
6.733333333;84.85687594;144.0647998
6.75;85.0762566;144.1950951
6.766666667;85.40877123;144.2367548
6.783333333;85.81395585;144.2692452
6.8;85.84753255;144.2161563
6.816666667;85.88110925;144.1691802
6.833333333;85.93533083;144.2383475
6.85;85.99946196;144.2952891
6.866666667;86.03303866;144.5539534
6.883333333;86.06744115;144.7728845
6.9;86.1629525;144.9826463
6.916666667;86.27910874;145.1587877
6.933333333;86.37462009;145.2035037
6.95;86.49160213;145.2451633
6.966666667;86.57637814;145.5863505
6.983333333;86.68262483;145.8725224
7;86.74758175;146.186202
7.016666667;86.83318356;146.4479227
7.033333333;86.98072003;146.6332333
7.05;87.17037205;146.7849234
7.066666667;87.16265898;146.9610648
7.083333333;87.15494591;147.1066422
7.1;87.21990283;146.9618612
7.116666667;87.30550464;146.838475
7.133333333;87.35972622;146.8801346
7.15;87.42468315;146.9095687
7.166666667;87.51028496;146.9084386
7.183333333;87.61653165;146.9073086
7.2;87.66084369;146.6524971
7.216666667;87.72580061;146.4404752
7.233333333;87.78084799;146.3476531
7.25;87.84580491;146.2701129
7.266666667;87.94214206;146.2475881
7.283333333;88.05912409;146.2281196
7.3;88.17610613;146.1964256
7.316666667;88.32446838;146.1708443
7.333333333;88.41007019;146.1574887
7.35;88.51714268;146.1441331
7.366666667;88.60357028;146.1521722
7.383333333;88.70981697;146.1602114
7.4;88.78550924;146.0154304
7.416666667;88.87193684;145.8951007
7.433333333;88.9476291;145.8848014
7.45;89.03405671;145.8775586
7.466666667;89.10974897;145.9895155
7.483333333;89.20608612;146.083134
7.5;89.33380349;145.9933683
7.516666667;89.50363643;145.9188846
7.533333333;89.62144426;145.9452622
7.55;89.75989697;145.965527
7.566666667;89.83558923;145.8329716
7.583333333;89.92201684;145.721811
7.6;90.05056001;145.7084554
7.616666667;90.19974806;145.6950997
7.633333333;90.21267987;145.6022776
7.65;90.22643748;145.5247375
7.666666667;90.25010464;145.7253301
7.683333333;90.28368133;145.8923023
7.7;90.48572029;145.8728338
7.716666667;90.72987481;145.8533654
7.733333333;90.80556708;145.7666561
7.75;90.90273002;145.6952288
7.766666667;90.94786786;145.7949601
7.783333333;91.01365057;145.8794093
7.8;91.01584705;146.0402687
7.816666667;91.01886932;146.1766768
7.833333333;91.07391669;146.1419264
7.85;91.13969941;146.1102323
7.866666667;91.26824258;146.1763432
7.883333333;91.42899177;146.2332848
7.9;91.46339426;146.4094262
7.916666667;91.5077063;146.55806
7.933333333;91.58422436;146.6914117
7.95;91.6822131;146.8033686
7.966666667;91.7686407;146.8939307
7.983333333;91.88727433;146.9661544
8;91.93241216;146.9191783
8.016666667;91.98745954;146.878315
8.033333333;92.05324226;147.0238924
8.05;92.14049566;147.1419621
8.066666667;92.22774906;147.3394983
8.083333333;92.324912;147.5064705
8.1;92.47575164;147.6214838
8.116666667;92.66788106;147.7181587
8.133333333;92.90295183;147.8362284
8.15;93.19087351;147.9359597
8.166666667;93.19389578;148.0693114
8.183333333;93.18618271;148.1812683
8.2;93.19911452;148.1923639
8.216666667;93.21287213;148.2004031
8.233333333;93.2687453;148.2481756
8.25;93.33452802;148.2867788
8.266666667;93.42178142;148.2336899
8.283333333;93.5305055;148.1897702
8.3;93.63922958;148.3017271
8.316666667;93.76942434;148.3953456
8.333333333;93.8459424;148.4920205
8.35;93.93319579;148.5734134
8.366666667;93.98906897;148.6211858
8.383333333;94.05567748;148.659789
8.4;94.26019383;148.7472947
8.416666667;94.50682574;148.816462
8.433333333;94.46690664;148.9437009
8.45;94.41707801;149.049545
8.466666667;94.4514805;149.0545278
8.483333333;94.49661834;149.0595106
8.5;94.55249151;149.2295392
8.516666667;94.62983536;149.3720601
8.533333333;94.69644388;149.5757091
8.55;94.78452307;149.7487941
8.566666667;94.82966091;149.8332434
8.583333333;94.87479874;149.9024107
8.6;94.94140725;150.0143676
8.616666667;95.01875111;150.1049297
8.633333333;95.08535962;150.1404765
8.65;95.16270348;150.1699105
8.666666667;95.27225335;150.1932317
8.683333333;95.41318345;150.2104401
8.7;95.4905273;150.2093101
8.716666667;95.58934184;150.2112364
8.733333333;95.64521501;150.2834601
8.75;95.71182352;150.3434582
8.766666667;95.77843204;150.3178769
8.783333333;95.86733703;150.2953521
8.8;95.91247486;150.3308989
8.816666667;95.96834804;150.3572765
8.833333333;96.03578235;150.3194696
8.85;96.1131262;150.2877756
8.866666667;96.22267607;150.3294352
8.883333333;96.35369663;150.3619256
8.9;96.42030514;150.3546828
8.916666667;96.50838434;150.3474399
8.933333333;96.56508331;150.3218587
8.95;96.63169182;150.3023902
8.966666667;96.85933043;150.3257114
8.983333333;97.13981995;150.3490326
9;97.1106362;150.350959
9.016666667;97.07071711;150.3528854
9.033333333;97.1059454;150.3578682
9.05;97.15190903;150.362851
9.066666667;97.21934334;150.4931463
9.083333333;97.30742253;150.6020468
9.1;97.37485684;150.6070296
9.116666667;97.4522007;150.6120124
9.133333333;97.51963501;150.7209129
9.15;97.59780466;150.8145314
9.166666667;97.65450363;151.0365188
9.183333333;97.72111214;151.2218294
9.2;97.78854645;151.3888016
9.216666667;97.87745144;151.5282661
9.233333333;97.98782711;151.4935157
9.25;98.11884766;151.464878
9.266666667;98.19701731;151.6165682
9.283333333;98.2859223;151.7438071
9.3;98.34262127;151.9168921
9.316666667;98.41005558;152.059413
9.333333333;98.43454853;152.2202724
9.35;98.46977682;152.3536241
9.366666667;98.53721113;152.2974789
9.383333333;98.62611612;152.2505028
9.4;98.68281509;152.304388
9.416666667;98.7502494;152.3460476
9.433333333;98.82841905;152.5038506
9.45;98.92805937;152.6341459
9.466666667;98.99549368;152.7063696
9.483333333;99.08522447;152.7694241
9.5;99.19560014;152.5971354
9.516666667;99.33818183;152.4523544
9.533333333;99.33046876;152.5673677
9.55;99.31202035;152.6640426
9.566666667;99.36954511;152.7118151
9.583333333;99.43697942;152.7504183
9.6;99.48294305;152.8165292
9.616666667;99.53964202;152.8704144
9.633333333;99.6293728;152.9823713
9.65;99.73974847;153.0759898
9.666666667;99.77497676;153.1910031
9.683333333;99.82176619;153.287678
9.7;99.84625914;153.3507325
9.716666667;99.88148743;153.4046177
9.733333333;99.94892173;153.4554465
9.75;100.0386525;153.4971062
9.766666667;100.1275575;153.4959761
9.783333333;100.238759;153.4948461
9.8;100.2855484;153.4203624
9.816666667;100.331512;153.3611607
9.833333333;100.4212428;153.3691999
9.85;100.5316185;153.3772391
9.866666667;100.5784079;153.6022829
9.883333333;100.6243715;153.7906499
9.9;100.6381291;153.9484529
9.916666667;100.6634479;154.0818046
9.933333333;100.7094115;154.2059872
9.95;100.7562009;154.3087749
9.966666667;100.8128999;154.4115626
9.983333333;100.88116;154.4990682
10;100.9601555;154.5346151
10.01666667;101.0606216;154.5609927
10.03333333;101.1503524;154.5659755
10.05;101.2615538;154.5679018
10.06666667;101.3075175;154.6645767
10.08333333;101.3543069;154.7459696
10.1;101.3573292;154.8120805
10.11666667;101.3710868;154.8659657
10.13333333;101.4286115;154.8984561
10.15;101.4968716;154.9248337
10.16666667;101.5758671;154.8717448
10.18333333;101.6655979;154.8247688
10.2;101.7553287;154.9703461
10.21666667;101.8673559;155.0914722
10.23333333;101.9133195;154.8611119
10.25;101.9708443;154.6674285
10.26666667;102.0176337;154.7579906
10.28333333;102.0858938;154.836327
10.3;102.2193918;154.7435049
10.31666667;102.3743604;154.6659648
10.33333333;102.388118;154.7595833
10.35;102.4027014;154.8348633
10.36666667;102.4271944;154.8367897
10.38333333;102.4525131;154.8387161
10.4;102.5207732;154.9170526
10.41666667;102.5997687;154.9831634
10.43333333;102.6572934;154.8842285
10.45;102.7255535;154.8005756
10.46666667;102.7285758;154.8055583
10.48333333;102.7324239;154.8074847
10.5;102.7783875;154.9255544
10.51666667;102.8359123;155.0222293
10.53333333;102.9157335;155.1708631
10.55;103.0062901;155.2919892
10.56666667;103.1290527;155.4803562
10.58333333;103.2848471;155.6381592
10.6;103.3316365;155.7470597
10.61666667;103.3784259;155.8376218
10.63333333;103.4136542;156.081004
10.65;103.4604437;156.2815967
10.66666667;103.5072331;156.4149484
10.68333333;103.5540225;156.5269053
10.7;103.6338437;156.5899598
10.71666667;103.7244003;156.643845
10.73333333;103.8256922;156.499064
10.75;103.9492806;156.3817906
10.76666667;104.0398372;156.3134197
10.78333333;104.1518645;156.254218
10.8;104.4397862;156.26837
10.81666667;104.803681;156.2794656
10.83333333;104.8397351;156.3975353
10.85;104.8865245;156.4942102
10.86666667;104.8788114;156.6183928
10.88333333;104.8710984;156.7211805
10.9;104.8419146;156.655866
10.91666667;104.8011697;156.5997207
10.93333333;104.8264885;156.6719443
10.95;104.8625426;156.7349988
10.96666667;104.8878613;156.6941355
10.98333333;104.9239154;156.6593851
11;104.937673;156.8630341
11.01666667;104.9522564;157.0300063
11.03333333;104.9445433;157.2244861
11.05;104.9260949;157.3884018
11.06666667;104.9068207;157.2527901
11.08333333;104.8883723;157.1385731
11.1;104.9681936;157.2046839
11.11666667;105.0587501;157.2616256
11.13333333;105.0625982;157.3460749
11.15;105.0656205;157.4152421
11.16666667;105.1124099;157.4355069
11.18333333;105.1814958;157.4527153
11.2;105.2175499;157.5371646
11.21666667;105.2544298;157.6063319
11.23333333;105.2467167;157.8741654
11.25;105.2390036;158.0961528
11.26666667;105.2634966;158.2661814
11.28333333;105.2995506;158.4056459
11.3;105.3471659;158.4442492
11.31666667;105.3939553;158.4736832
11.33333333;105.4853377;158.5306248
11.35;105.5981907;158.5783973
11.36666667;105.6672766;158.5650416
11.38333333;105.7479237;158.5547424
11.4;105.8054484;158.58112
11.41666667;105.8745343;158.6044412
11.43333333;105.8783824;158.6430444
11.45;105.89214;158.6755348
11.46666667;105.9067234;158.5552051
11.48333333;105.9213068;158.4532137
11.5;105.9573609;158.3848428
11.51666667;105.993415;158.3286975
11.53333333;106.0847973;158.2878342
11.55;106.1976504;158.2561402
11.56666667;106.2782974;158.4781276
11.58333333;106.3696798;158.6603818
11.6;106.4057339;158.7570567
11.61666667;106.4533491;158.8384496
11.63333333;106.5116997;158.9565193
11.65;106.5807856;159.0531942
11.66666667;106.7159351;159.1926588
11.68333333;106.8956776;159.3076721
11.7;106.9432928;159.4165726
11.71666667;106.990908;159.5040783
11.73333333;107.0715551;159.4509894
11.75;107.1736728;159.4101261
11.76666667;107.2650552;159.4181653
11.78333333;107.378734;159.4262045
11.8;107.4379104;159.3975668
11.81666667;107.5069963;159.3719856
11.83333333;107.5876433;159.419758
11.85;107.6798515;159.4583612
11.86666667;107.7712339;159.5489233
11.88333333;107.8849127;159.6242034
11.9;107.9655597;159.6536374
11.91666667;108.0685032;159.6769586
11.93333333;108.2383362;159.4465983
11.95;108.4519363;159.2529148
11.96666667;108.477255;159.3312513
11.98333333;108.5141349;159.3973622
12;108.5064218;159.2311863
12.01666667;108.4987088;159.0925181
12.03333333;108.5570593;159.1830802
12.05;108.6377064;159.2583603
12.06666667;108.7191792;159.1838766
12.08333333;108.8221227;159.1185621
12.1;108.8812991;159.3313803
12.11666667;108.9512108;159.5075217
12.13333333;109.0211224;159.478884
12.15;109.1017695;159.4563592
12.16666667;109.1270882;159.5560905
12.18333333;109.1532328;159.6405398
12.2;109.2338798;159.7341583
12.21666667;109.3376491;159.8094383
12.23333333;109.3522325;159.9489029
12.25;109.3668159;160.0639162
12.26666667;109.4251665;160.1178014
12.28333333;109.5066393;160.1625175
12.3;109.5658157;160.0727517
12.31666667;109.6357274;160.0013244
12.33333333;109.6949037;160.0796609
12.35;109.7648154;160.1488282
12.36666667;109.7678377;160.2852363
12.38333333;109.7716857;160.4002496
12.4;109.8085656;160.4052324
12.41666667;109.8561808;160.4071588
12.43333333;109.9153572;160.4885516
12.45;109.99683;160.5546625
12.46666667;110.1782241;160.6268862
12.48333333;110.3934758;160.6899406
12.5;110.4187945;160.6979798
12.51666667;110.4556744;160.7029626
12.53333333;110.4479613;160.8454835
12.55;110.4402483;160.9635533
12.56666667;110.4432705;160.9777052
12.58333333;110.4471186;160.9918572
12.6;110.4839985;160.950994
12.61666667;110.5316137;160.9162435
12.63333333;110.5800547;161.0068056
12.65;110.6392311;161.0851421
12.66666667;110.6868463;161.0656736
12.68333333;110.7468484;161.0492616
12.7;110.8060248;161.2620798
12.71666667;110.8759365;161.4382212
12.73333333;111.1143105;161.4401476
12.75;111.418748;161.442074
12.76666667;111.3557067;161.5204104
12.78333333;111.269543;161.5834649
12.8;111.26183;161.6098425
12.81666667;111.2541169;161.6301073
12.83333333;111.3132933;161.6136952
12.85;111.3947661;161.6003396
12.86666667;111.4655036;161.602266
12.88333333;111.5478022;161.6041924
12.9;111.6069786;161.5449907
12.91666667;111.677716;161.4949582
12.93333333;111.670003;161.4479821
12.95;111.6622899;161.4071188
12.96666667;111.7099051;161.543527
12.98333333;111.7699073;161.6585403
13;112.0082812;161.7491024
13.01666667;112.3028093;161.8243824
13.03333333;112.2727997;161.9118881
13.05;112.231229;161.9841118
13.06666667;112.2573736;161.9279665
13.08333333;112.2942535;161.8840468
13.1;112.320398;162.0693574
13.11666667;112.3465425;162.2210476
13.13333333;112.3388295;162.1924099
13.15;112.3195553;162.1637723
13.16666667;112.3572609;162.1993191
13.18333333;112.4048762;162.2256967
13.2;112.4533172;162.1542694
13.21666667;112.5133193;162.0920113
13.23333333;112.5840568;162.1092197
13.25;112.6770908;162.1233717
13.26666667;112.83784;162.2872875
13.28333333;113.0440079;162.4206392
13.3;113.0247337;162.7282059
13.31666667;113.0054595;162.9807574
13.33333333;112.9870111;163.1293912
13.35;112.9677369;163.2535737
13.36666667;112.9938814;163.4266587
13.38333333;113.0307613;163.5691796
13.4;113.0907634;163.60167
13.41666667;113.1730621;163.6249913
13.43333333;113.2330642;163.773625
13.45;113.3038017;163.8978075
13.46666667;113.3522427;163.8661135
13.48333333;113.4122449;163.8405322
13.5;113.472247;163.9372071
13.51666667;113.5429845;164.0155436
