time;Si (?mol/L);Al (?mol/L)
2.566666667;25.65279029;19.98210521
2.583333333;25.7063388;20.0394914
2.6;25.77843169;20.33162944
2.616666667;25.85858735;20.5768171
2.633333333;25.95567485;20.57344399
2.65;26.03583052;20.57283267
2.666666667;26.12485524;20.84839999
2.683333333;26.25741895;21.08254051
2.7;26.42384632;21.15649742
2.716666667;26.58301719;21.22216897
2.733333333;26.77605172;21.32098195
2.75;26.8916836;21.40322422
2.766666667;27.04117914;21.6042233
2.783333333;27.13907291;21.77208095
2.8;27.26357385;21.8985118
2.816666667;27.43967655;22.00561015
2.833333333;27.66012452;22.04918741
2.85;27.74028018;22.08447931
2.866666667;27.82930491;22.22748088
2.883333333;27.9191359;22.34562637
2.9;28.02589873;22.31739718
2.916666667;28.12379251;22.29469157
2.933333333;28.24829344;22.3437924
2.95;28.36392532;22.38736966
2.966666667;28.49648903;22.50275337
2.983333333;28.59518908;22.60156635
3;28.71082096;22.77218579
3.016666667;28.80871474;22.91518735
3.033333333;28.93321567;23.01123855
3.05;29.07545472;23.09348082
3.066666667;29.25316997;23.28343276
3.083333333;29.45668611;23.44576684
3.1;29.70454752;23.55562697
3.116666667;29.74116419;23.65167817
3.133333333;29.7874562;23.84715368
3.15;29.83294193;24.01224954
3.166666667;29.89697205;24.09449181
3.183333333;29.94245778;24.16292514
3.2;29.99681256;24.35563887
3.216666667;30.08664356;24.51797294
3.233333333;30.19421267;24.5615502
3.25;30.33725798;24.59960389
3.266666667;30.50610419;24.74812903
3.283333333;30.57819708;24.87179809
3.3;30.66802808;25.08660611
3.316666667;30.78446623;25.2655109
3.333333333;30.93638061;25.27870851
3.35;30.99154167;25.28914433
3.366666667;31.06363456;25.42938412
3.383333333;31.34777846;25.54752961
3.4;31.69400573;25.6656751
3.416666667;31.69595247;25.76724987
3.433333333;31.68903016;25.98758146
3.45;31.76192933;26.17200983
3.466666667;31.84289127;26.42824464
3.483333333;31.90692139;26.64581444
3.5;31.98788333;26.83852816
3.516666667;32.07852061;27.00086224
3.533333333;32.18689599;26.92844447
3.55;32.24125078;26.86707384
3.566666667;32.31414994;26.92169825
3.583333333;32.42252533;26.96803729
3.6;32.54783254;26.96742597
3.616666667;32.67394603;26.97233822
3.633333333;32.82666668;27.06010406
3.65;32.95278017;27.13406097
3.666666667;33.1135636;27.29363326
3.683333333;33.32836762;27.42834947
3.7;33.58751691;27.58239818
3.716666667;33.5805946;27.71159082
3.733333333;33.57367229;27.91535169
3.75;33.61109524;28.08597112
3.766666667;33.65819353;28.20964019
3.783333333;33.71335459;28.31397675
3.8;33.78625376;28.45421653
3.816666667;33.90349819;28.57236202
3.833333333;34.04734979;28.5717507
3.85;34.20087672;28.57113938
3.866666667;34.38907358;28.61195485
3.883333333;34.49825524;28.64724675
3.9;34.63323779;28.82891333
3.916666667;34.71581229;28.98020026
3.933333333;34.82418767;29.07625146
3.95;34.95110744;29.15849373
3.966666667;35.11350342;29.1799767
3.983333333;35.34685183;29.20145966
4;35.63422084;29.19808655
4.016666667;35.63616758;29.19471345
4.033333333;35.62924526;29.21619641
4.05;35.72068882;29.23215581
4.066666667;35.82987048;29.07136088
4.083333333;35.86729343;28.93818381
4.1;35.91439172;29.08670895
4.116666667;35.95181467;29.2131398
4.133333333;35.98923763;29.49699247
4.15;36.08068118;29.73665657
4.166666667;36.18986284;29.92384672
4.183333333;36.29017545;30.08065722
4.2;36.41790149;30.27337094
4.216666667;36.54482126;30.43294323
4.233333333;36.69915447;30.44614084
4.25;36.78172897;30.45933845
4.266666667;36.87317252;30.5443425
4.283333333;37.10813349;30.61829941
4.3;37.39711505;30.71987419
4.316666667;37.35391024;30.80487824
4.333333333;37.30183639;30.90092944
4.35;37.37554183;30.98317171
4.366666667;37.46698539;31.22835938
4.383333333;37.58584238;31.43488203
4.4;37.73130653;31.52540966
4.416666667;37.83242541;31.60212836
4.433333333;37.95128241;31.7506535
4.45;38.02498785;31.87708435
4.466666667;38.11643141;32.03113306
4.483333333;38.15466064;32.16308749
4.5;38.20175892;32.31437442
4.516666667;38.29320248;32.44356705
4.533333333;38.40319042;32.70808722
4.55;38.48576492;32.9311806
4.566666667;38.5868838;33.11837075
4.583333333;38.70574079;33.27241946
4.6;38.86088027;33.35742352
4.616666667;38.89024045;33.42585686
4.633333333;38.92766341;33.5329552
4.65;38.97476169;33.62348283
4.666666667;39.03072903;33.73886653
4.683333333;39.07782732;33.83215595
4.7;39.14346999;34.03315503
4.716666667;39.22604449;34.19825089
4.733333333;39.32716337;34.26116066
4.75;39.44682664;34.31578506
4.766666667;39.58422802;34.49468985
4.783333333;39.66680252;34.64873857
4.8;39.7679214;34.6564126
4.816666667;39.86984657;34.66408664
4.833333333;39.99837889;34.72975819
4.85;40.06321528;34.78714438
4.866666667;40.13772701;34.78929485
4.883333333;40.30254182;34.7942071
4.9;40.50283285;34.96482653
4.916666667;40.55073741;35.11058988
4.933333333;40.5978357;35.25635324
4.95;40.65380304;35.3800223
4.966666667;40.71944571;35.42636135
4.983333333;40.80282649;35.46717682
5;40.90394537;35.447233
5.016666667;40.96958804;35.43005095
5.033333333;41.04409976;35.44324856
5.05;41.07345994;35.45644617
5.066666667;41.10201384;35.4862145
5.083333333;41.18539462;35.51045926
5.1;41.28731978;35.54298937
5.116666667;41.36183151;35.5727577
5.133333333;41.45488762;35.60528781
5.15;41.54713745;35.63781792
5.166666667;41.66760699;35.61511231
5.183333333;41.85983525;35.59793027
5.2;42.08915227;35.65531646
5.216666667;42.07255462;35.70441729
5.233333333;42.04708793;35.81427743
5.25;42.06757905;35.90480505
5.266666667;42.08807018;35.88762301
5.283333333;42.15290657;35.87320276
5.3;42.22822457;35.8587825
5.316666667;42.31160535;35.84712404
5.333333333;42.42320584;35.87689236
5.35;42.54286911;35.9038989
5.366666667;42.6907521;36.01375904
5.383333333;42.76526382;36.10981024
5.4;42.84945088;36.18100536
5.416666667;42.89654916;36.24115334
5.433333333;42.96299811;36.34825168
5.45;43.08266138;36.4415411
5.466666667;43.23054436;36.68396698
5.483333333;43.46953672;36.88772785
5.5;43.76416222;37.0334912
5.516666667;43.7935224;37.15992205
5.533333333;43.82288258;37.34158863
5.55;43.86111181;37.49287556
5.566666667;43.90901638;37.64968606
5.583333333;43.90128779;37.78440227
5.6;43.88549642;37.96330706
5.616666667;43.9148566;38.11459399
5.633333333;43.94421678;38.15540946
5.65;44.00099039;38.19070136
5.666666667;44.07550212;38.23704041
5.683333333;44.15968917;38.28061767
5.7;44.25355156;38.36838351
5.716666667;44.356283;38.44234042
5.733333333;44.47675255;38.53839162
5.75;44.51498178;38.62063389
5.766666667;44.55401729;38.73049402
5.783333333;44.75753343;38.82654522
5.8;45.00620111;38.80936318
5.816666667;44.97186536;38.79770471
5.833333333;44.92785428;38.8771852
5.85;44.97575884;38.94285675
5.866666667;45.03253246;39.06100224
5.883333333;45.09898141;39.15981523
5.9;45.17429941;39.27796072
5.916666667;45.27703085;39.3767737
5.933333333;45.40717573;39.56948743
5.95;45.45508029;39.72905972
5.966666667;45.51185391;39.90520272
5.983333333;45.57830285;40.05648965
6;45.65362086;39.94540687
6.016666667;45.72893886;39.85641838
6.033333333;45.82280124;39.94142244
6.05;45.95294612;40.01261756
6.066666667;46.11131072;40.23294915
6.083333333;46.30676408;40.41737752
6.1;46.54736899;40.52447586
6.116666667;46.56786011;40.61500349
6.133333333;46.59722029;40.69724576
6.15;46.61771142;40.76844088
6.166666667;46.63820254;40.81754171
6.183333333;46.64901834;40.86111897
6.2;46.66064041;41.00412054
6.216666667;46.71741402;41.12778961
6.233333333;46.78386297;41.07470434
6.25;46.88740069;41.02990444
6.266666667;47.00867651;41.22261816
6.283333333;47.09366985;41.38495224
6.3;47.19720756;41.49757415
6.316666667;47.22656774;41.59638714
6.333333333;47.2567342;41.5377783
6.35;47.28609438;41.49021661
6.366666667;47.32512989;41.65255069
6.383333333;47.45608104;41.7872669
6.4;47.61525191;41.88607988
6.416666667;47.64461209;41.97108394
6.433333333;47.6836476;42.17484481
6.45;47.76864094;42.34546424
6.466666667;47.88104771;42.42494472
6.483333333;47.98458542;42.49337806
6.5;48.10666753;42.44581637
6.516666667;48.14570304;42.40654004
6.533333333;48.1936076;42.5108766
6.55;48.24231844;42.59588065
6.566666667;48.290223;42.58698397
6.583333333;48.3478029;42.57808729
6.6;48.41425185;42.74042136
6.616666667;48.5274649;42.87513757
6.633333333;48.66809138;43.05956594
6.65;48.74421566;43.21637644
6.666666667;48.83888433;43.36213979
6.683333333;48.88678889;43.48580886
6.7;48.94436878;43.49900647
6.716666667;48.99307962;43.51220408
6.733333333;49.04098419;43.63587314
6.75;49.05260626;43.73744791
6.766666667;49.06342205;43.84178447
6.783333333;49.15809072;43.92955032
6.8;49.2809791;43.96484222
6.816666667;49.35710338;43.99461054
6.833333333;49.45177204;44.06856745
6.85;49.57385414;44.13147722
6.866666667;49.72415596;44.29933486
6.883333333;49.79141119;44.43957465
6.9;49.86753546;44.61571765
6.916666667;49.90657097;44.76424279
6.933333333;49.94560648;44.90448258
6.95;50.33859786;45.01986628
6.966666667;50.82431115;44.91706886
6.983333333;51.0310524;44.83360395
7;51.28455775;44.79432762
7.016666667;51.44534118;44.76057486
7.033333333;51.64321337;44.99471538
7.05;52.01846664;45.19019089
7.066666667;52.48805438;45.41052248
7.083333333;52.51822084;45.59218905
7.1;52.54838729;45.70481097
7.116666667;52.36327763;45.79810039
7.133333333;52.13140387;45.82786871
7.15;52.02127803;45.85487526
7.166666667;51.88293247;46.03378005
7.183333333;51.83811511;46.18506698
7.2;51.77475337;46.22312066
7.216666667;51.75815572;46.25841256
7.233333333;51.7407518;46.3268459
7.25;51.75237387;46.38699388
7.266666667;51.75432061;46.38362077
7.283333333;51.73772297;46.38024766
7.3;51.71144999;46.34925669
7.316666667;51.76016084;46.32655107
7.333333333;51.81854701;46.38117548
7.35;51.89467129;46.42751452
7.366666667;51.99014623;46.55946895
7.383333333;52.06707679;46.66932908
7.4;52.1528764;46.77366564
7.416666667;52.23867601;46.86143148
7.433333333;52.34382628;46.8525348
7.45;52.38286179;46.8463999
7.466666667;52.43157263;46.93692753
7.483333333;52.47141442;47.01364623
7.5;52.51044993;47.15940958
7.516666667;52.62527553;47.28031686
7.533333333;52.75783924;47.34046484
7.55;52.8815339;47.39232746
7.566666667;53.02377294;47.55466153
7.583333333;53.14827387;47.68937774
7.6;53.30018825;47.88485325
7.616666667;53.57385054;48.04718732
7.633333333;53.90475853;47.88086882
7.65;53.8591349;47.74216818
7.666666667;53.79577315;47.90726404
7.683333333;53.77836923;48.04474203
7.7;53.75290253;48.06898679
7.716666667;53.80161338;48.09046976
7.733333333;53.85999955;48.16995024
7.75;53.890166;48.23562179
7.766666667;53.92920151;48.40071765
7.783333333;54.00613207;48.53819565
7.8;54.10241329;48.70605329
7.816666667;54.12290442;48.84629308
7.833333333;54.15307087;49.0390068
7.85;54.22113238;49.20134087
7.866666667;54.29806293;49.38576924
7.883333333;54.38466882;49.54257974
7.9;54.48981909;49.61377486
7.916666667;54.74654955;49.67668463
7.933333333;55.0685885;49.7368326
7.95;55.08021057;49.79145701
7.966666667;55.09102636;49.7466571
7.983333333;55.14054348;49.71014256
8;55.19892965;49.87523842
8.016666667;55.21055173;50.01271642
8.033333333;55.22136752;50.13638548
8.05;55.24266492;50.24072204
8.066666667;55.27283138;50.23734893
8.083333333;55.35943727;50.23673761
8.1;55.45571849;50.20298485
8.116666667;55.52377999;50.17751745
8.133333333;55.61038588;50.19900042
8.15;55.73488681;50.2177216
8.166666667;55.88841374;50.2115867
8.183333333;55.89922953;50.20821359
8.2;55.90117627;50.28493229
8.216666667;56.11114263;50.34784205
8.233333333;56.36867937;50.58198257
8.25;56.32305573;50.77745808
8.266666667;56.26856304;50.96741002
8.283333333;56.31808016;51.12422052
8.3;56.366791;51.28931638
8.316666667;56.44452784;51.42955617
8.333333333;56.54080906;51.48418057
8.35;56.60000151;51.52775783
8.366666667;56.66806301;51.60447653
8.383333333;56.68855414;51.67014808
8.4;56.70985154;51.71648712
8.416666667;56.74969333;51.76006438
8.433333333;56.79921044;51.89754238
8.45;56.91484233;52.01292608
8.466666667;57.05869392;52.09240657
8.483333333;57.16465047;52.16360169
8.5;57.29963302;52.2568911
8.516666667;57.49105499;52.33637159
8.533333333;57.73004734;52.31918954
8.55;57.73199408;52.30476929
8.566666667;57.73394082;52.38701156
8.583333333;57.73588757;52.4554449
8.6;57.73783431;52.62882611
8.616666667;57.75913171;52.77735126
8.633333333;57.78929817;52.91759104
8.65;57.89606099;53.03849832
8.666666667;58.03104354;53.09864629
8.683333333;58.12813103;53.15050891
8.7;58.24376291;53.32941371
8.716666667;58.3126307;53.48070063
8.733333333;58.40004286;53.61817863
8.75;58.44955998;53.73632412
8.766666667;58.50794615;53.72742744
8.783333333;58.5671386;53.72129254
8.8;58.64568171;53.61020977
8.816666667;58.74276921;53.52122128
8.833333333;58.85840109;53.62555784
8.85;58.87969849;53.71608547
8.866666667;58.91067123;53.8066131
8.883333333;58.9690574;53.88609358
8.9;59.04760051;53.97109763
8.916666667;59.11646829;54.04505454
8.933333333;59.19420513;54.03891965
8.95;59.25339758;54.03554654
8.966666667;59.32226536;54.00179378
8.983333333;59.35243182;53.97356459
9;59.39307988;54.10275723
9.016666667;59.48049205;54.21537915
9.033333333;59.58725487;54.19267353
9.05;59.67547332;54.17825328
9.066666667;59.78223614;54.23840126
9.083333333;59.93737563;54.29302566
9.1;60.13041016;54.44983616
9.116666667;60.18960261;54.58179059
9.133333333;60.25847039;54.72479216
9.15;60.26041713;54.84569943
9.166666667;60.26236387;54.9693685
9.183333333;60.27398594;55.07646684
9.2;60.28560801;55.2028977
9.216666667;60.36334485;55.30999604
9.233333333;60.45156329;55.3535733
9.25;60.5301064;55.39162699
9.266666667;60.62800018;55.50424891
9.283333333;60.70654329;55.59477653
9.3;60.80443706;55.72120739
9.316666667;60.81525286;55.82554394
9.333333333;60.83655026;55.99340159
9.35;60.86752299;56.13364137
9.366666667;60.89768945;56.27940473
9.383333333;61.00525856;56.40031201
9.4;61.14185365;56.44388927
9.416666667;61.19137077;56.48470474
9.433333333;61.25056322;56.53932915
9.45;61.32023728;56.58842998
9.466666667;61.40845572;56.60162759
9.483333333;61.47732351;56.6148252
9.5;61.55586662;56.57554886
9.516666667;61.60619001;56.54731968
9.533333333;61.65570713;56.59089694
9.55;61.73425024;56.62895062
9.566666667;61.83214402;56.76366683
9.583333333;61.90181808;56.87905054
9.6;61.98036119;56.91986601
9.616666667;62.11695629;56.9579197
9.633333333;62.28257738;57.15615699
9.65;62.37079582;57.32401464
9.666666667;62.4686896;57.40349512
9.683333333;62.59560936;57.46916667
9.7;62.75155512;57.63150075
9.716666667;62.75350187;57.76621696
9.733333333;62.74577328;57.8733153
9.75;62.78642134;57.96384293
9.766666667;62.83674474;57.99361126
9.783333333;62.91528785;58.01785601
9.8;63.0139879;58.16361937
9.816666667;63.05463597;58.28452665
9.833333333;63.09447775;58.32258033
9.85;63.2222038;58.35234866
9.866666667;63.36847423;58.48430309
9.883333333;63.3800963;58.59140143
9.9;63.4013937;58.6128844
9.916666667;63.46139243;58.63160558
9.933333333;63.53106649;58.7442275
9.95;63.6096096;58.8402787
9.966666667;63.69863432;58.91975918
9.983333333;63.81668504;58.98819252
10;63.95408641;59.02348442
10.01666667;63.9939282;59.05325275
10.03333333;64.03457626;59.06092678
10.05;64.08489966;59.07136261
10.06666667;64.14489839;59.13427237
10.08333333;64.17587112;59.18889678
10.1;64.21651919;59.37608693
10.11666667;64.25716725;59.53565922
10.13333333;64.30749065;59.57095112
10.15;64.36748938;59.60624302
10.16666667;64.44683877;59.61667884
10.18333333;64.54553882;59.62711466
10.2;64.66358953;59.65135942
10.21666667;64.72358826;59.67284238
10.23333333;64.79326232;59.79927324
10.25;64.88228704;59.90360979
10.26666667;64.99066242;59.96375777
10.28333333;65.1675714;60.01838218
10.3;65.38237542;60.18900161
10.31666667;65.38432216;60.33476497
10.33333333;65.3862689;60.23472933
10.35;65.42691697;60.15126442
10.36666667;65.47724037;60.38264315
10.38333333;65.5477207;60.57535688
10.4;65.62707009;60.64102843
10.41666667;65.66771816;60.69841462
10.43333333;65.70836622;60.77513331
10.45;65.76836495;60.84356665
10.46666667;65.83884529;60.92857071
10.48333333;65.91819468;61.00252762
10.5;66.017701;60.99363093
10.51666667;66.07769973;60.99025782
10.53333333;66.14737379;60.95374328
10.55;66.26623078;60.92551409
10.56666667;66.40443844;60.96356778
10.58333333;66.55232142;60.99333611
10.6;66.7292304;61.08938731
10.61666667;66.73117714;61.17162958
10.63333333;66.73312388;61.24006291
10.65;66.79312261;61.30021089
10.66666667;66.86360294;61.37969137
10.68333333;66.91392634;61.4508865
10.7;66.97473134;61.57455556
10.71666667;67.05408073;61.67889212
10.73333333;67.14391173;61.80808476
10.75;67.23374273;61.9151831
10.76666667;67.33324906;61.79029139
10.78333333;67.41340473;61.68749398
10.8;67.50323573;61.80840125
10.81666667;67.54388379;61.91273781
10.83333333;67.58453186;61.92593542
10.85;67.69371352;61.93637125
10.86666667;67.82305212;62.01861351
10.88333333;67.94190911;62.08704685
10.9;68.09059837;62.17757448
10.91666667;68.16107871;62.25705496
10.93333333;68.24123437;62.40834189
10.95;68.29155777;62.53477274
10.96666667;68.36203811;62.72748646
10.98333333;68.39381712;62.89258232
11;68.43446518;62.99139531
11.01666667;68.52429618;63.07639937
11.03333333;68.63428412;63.21663915
11.05;68.67493218;63.33478464
11.06666667;68.72606186;63.31484081
11.08333333;68.79654219;63.30042056
11.1;68.87669786;63.36056854
11.11666667;68.93750287;63.41243115
11.13333333;69.0079832;63.48086449
11.15;69.05911288;63.53825068
11.16666667;69.12959321;63.63430188
11.18333333;69.23958115;63.71378237
11.2;69.37859508;63.61098495
11.21666667;69.44907542;63.52475825
11.23333333;69.52923108;63.68985411
11.25;69.59003609;63.8273321
11.26666667;69.6613227;63.87367115
11.28333333;69.70197077;63.91172484
11.3;69.75310044;64.0547264
11.31666667;69.82358078;64.17563368
11.33333333;69.91421805;64.34625312
11.35;69.96534773;64.4864929
11.36666667;70.02615273;64.4002662
11.38333333;70.13614067;64.33061022
11.4;70.27596088;64.37142569
11.41666667;70.33676589;64.4039558
11.43333333;70.40724622;64.48895986
11.45;70.4583759;64.56015498
11.46666667;70.51998718;64.62582653
11.48333333;70.58079218;64.68321272
11.5;70.65127252;64.85659394
11.51666667;70.69272686;65.0023573
11.53333333;70.74385654;65.13983529
11.55;70.81433687;65.25798079
11.56666667;70.90497415;65.44517094
11.58333333;70.93675316;65.60198144
11.6;70.9782075;65.76983908
11.61666667;71.02933718;65.91007887
11.63333333;71.08046685;66.00336828
11.65;71.14127185;66.08008698
11.66666667;71.21255847;66.09880816
11.68333333;71.25401281;66.11476755
11.7;71.29546715;66.11139445
11.71666667;71.3369215;66.11354491
11.73333333;71.37837584;66.38911222
11.75;71.45853151;66.62049096
11.76666667;71.55965039;66.74692181
11.78333333;71.60110473;66.85678194
11.8;71.65223441;66.98597458
11.81666667;71.75254701;67.09583471
11.83333333;71.87301656;67.12836482
11.85;71.92495251;67.15260958
11.86666667;71.98575752;67.29008758
11.88333333;72.01753653;67.40270949
11.9;72.05899087;67.4380014
11.91666667;72.11012055;67.47053151
11.93333333;72.18140716;67.54172663
11.95;72.27204444;67.6046364
11.96666667;72.38283865;67.58745436
11.98333333;72.48395754;67.57579589
12;72.60442708;67.62765851
12.01666667;72.68538903;67.67123577
12.03333333;72.77683258;67.79490483
12.05;72.82796225;67.89924139
12.06666667;72.87909193;68.11681119
12.08333333;72.93102788;68.29847777
12.1;73.00231449;68.21777464
12.11666667;73.09295177;68.15088045
12.13333333;73.20455226;68.42092419
12.15;73.27583888;68.64677935
12.16666667;73.36647615;68.80911342
12.18333333;73.38857983;68.94659142
12.2;73.40987724;68.99293046
12.21666667;73.46181319;69.03374594
12.23333333;73.52342447;69.03037283
12.25;73.59471108;69.02699972
12.26666667;73.67567303;69.13133628
12.28333333;73.72760898;69.21910212
12.3;73.78922026;69.25439402
12.31666667;73.87018221;69.28416235
12.33333333;73.97130109;69.35811926
12.35;74.01356171;69.42102902
12.36666667;74.05501605;69.53088915
12.38333333;74.10695201;69.62417857
12.4;74.15808168;69.64289975
12.41666667;74.2003423;69.66162093
12.43333333;74.25147197;69.64443889
12.45;74.34291553;69.63001864
12.46666667;74.45451602;69.64873982
12.48333333;74.49597036;69.66469921
12.5;74.54790631;69.59780502
12.51666667;74.61919293;69.54195797
12.53333333;74.70096115;69.69048311
12.55;74.74241549;69.81691396
12.56666667;74.78467611;69.86325301
12.58333333;74.83580579;69.90130669
12.6;74.89822335;69.94764574
12.61666667;74.93967769;69.98293764
12.63333333;74.99161364;69.90775808
12.65;75.03306798;69.84362568
12.66666667;75.08500394;69.95624759
12.68333333;75.15629055;70.04953701
12.7;75.23805877;70.17044429
12.71666667;75.28999472;70.27478085
12.73333333;75.36208761;70.39568812
12.75;75.41321729;70.4972629
12.76666667;75.46515324;70.56293445
12.78333333;75.53724613;70.62032064
12.8;75.62868968;70.7246572
12.81666667;75.63063643;70.81242304
12.83333333;75.63258317;70.93885389
12.85;75.66436218;71.04319045
12.86666667;75.7066228;71.1502888
12.88333333;75.75855875;71.24081643
12.9;75.82017003;71.39210335
12.91666667;75.86243065;71.5185342
12.93333333;75.9143666;71.61182362
12.95;75.96549628;71.68854231
12.96666667;76.01743223;71.73764315
12.98333333;76.05969285;71.77845862
13;76.10114719;71.93250733
13.01666667;76.12325087;72.06446176
13.03333333;76.14535455;72.08318294
13.05;76.23760439;72.09914234
13.06666667;76.34920488;72.059866
13.08333333;76.42129777;72.02887503
13.1;76.51274132;72.01445478
13.11666667;76.52516967;72.00003452
13.13333333;76.52711641;72.18446289
13.15;76.5887277;72.3385116
13.16666667;76.66082059;72.53122532
13.18333333;76.73291348;72.69632119
13.2;76.8146817;72.71504237
13.21666667;76.84726699;72.73376355
13.23333333;76.88872133;72.70829615
13.25;76.97129583;72.68559054
13.26666667;77.06273939;72.89763676
13.28333333;77.16547083;73.07377977
13.3;77.28755293;73.06488309
13.31666667;77.33948888;73.05874819
13.33333333;77.40190644;73.25974728
13.35;77.48367466;73.42760492
13.36666667;77.57592449;73.48499111
13.38333333;77.58754656;73.53133016
13.4;77.59997491;73.54728955
13.41666667;77.61159699;73.56324895
13.43333333;77.62402534;73.6703473
